gene,importance_l1,rank_l1,importance_rf,rank_rf,importance_xgb,rank_xgb,log2fc,auc,log2fc_val,auc_val,stability_score,rank_score_l1,rank_score_rf,rank_score_xgb,model_consensus_score,consensus_score
CD55,0.0,634,6.63396940160863e-05,255,0.0,657,4.359248977326246,0.9848280966157572,0.8803673984319325,0.843193157519601,0.914010626936111,0.28603603603603606,0.7128378378378378,0.26013513513513514,0.4196696696696696,0.6668401483028903
ANXA3,0.0,437,0.0,526,0.0,418,2.540515239184552,0.9277063849828433,0.9217950510810162,0.774768353528154,0.8512370517626668,0.5078828828828829,0.40765765765765766,0.5292792792792793,0.48160660660660665,0.6664218291846368
ANXA2,0.0,637,5.8645542938736665e-05,257,0.0,660,3.898516773195184,0.9787727914956603,0.7341835804229024,0.8486576383939178,0.9137152148778759,0.28265765765765766,0.7105855855855856,0.25675675675675674,0.4166666666666667,0.6651909407722713
MSL3P1,0.0,401,0.0,520,0.0,463,3.609591034784364,0.9395983314270336,0.5834949893086243,0.7569493941553813,0.8482682533242766,0.5484234234234234,0.4144144144144144,0.4786036036036036,0.4804804804804805,0.6643743669023785
ECM1,0.0,816,0.00011595079653155878,182,0.0,529,4.932942878288367,0.9865942272757856,0.6543867284390599,0.8163459253979567,0.9014700746330652,0.08108108108108109,0.795045045045045,0.40427927927927926,0.42680180180180183,0.6641359382174334
XKR9,0.0,438,0.0,510,0.0,445,4.190510590055844,0.9445603175671129,0.5810775196008544,0.7578997386552625,0.8511495290047719,0.5067567567567568,0.42567567567567566,0.4988738738738739,0.4771021021021021,0.664125815553437
SQLE,0.0,476,0.0,572,0.0,499,3.2654175435645567,0.9859045953037745,0.9782975267284382,0.8287004038964124,0.907302498362238,0.46396396396396394,0.35585585585585583,0.4380630630630631,0.41929429429429427,0.6632983963282661
PLXDC2,0.0,406,0.0,525,0.0,458,4.1312500000000005,0.9761151853596177,0.8279725920646239,0.7177476835352816,0.8469054865285376,0.5427927927927928,0.40878378378378377,0.48423423423423423,0.4786036036036036,0.6627545450660706
KIF14,0.0,827,0.00015332482277426504,162,0.0,542,5.481003693736124,0.9801688757316827,0.6230120527441203,0.8191969588976005,0.8996824460592371,0.0686936936936937,0.8175675675675675,0.38963963963963966,0.42530030030030036,0.6624913731797687
BHLHE41,0.0,699,0.00044807378847546217,89,0.0,714,2.9870117674762833,0.9743995155755903,0.6870553789498688,0.802328344024709,0.8883639029724937,0.21283783783783783,0.8997747747747747,0.19594594594594594,0.4361861861861862,0.6622750445793399
PELI1,0.0,441,0.0,511,0.0,449,2.3473619895041375,0.9669985870954719,0.5619747992397253,0.7334283677833214,0.8501614909612326,0.5033783783783784,0.42454954954954954,0.49436936936936937,0.47409909909909914,0.6621302950301658
IGF2BP2,0.0,442,0.0,512,0.0,450,2.1714758393325715,0.916756374890668,0.6762206177239234,0.7835590401520551,0.850157624482271,0.5022522522522522,0.42342342342342343,0.49324324324324326,0.47297297297297297,0.6615652987276219
LTBP2,0.0,443,0.0,513,0.0,451,3.3715823555136915,0.9645428244634328,0.5783911499168433,0.7358042290330244,0.8501420982218589,0.5011261261261262,0.4222972972972973,0.49211711711711714,0.4718468468468469,0.660994472534353
YWHAZ,0.0,477,0.0,573,0.0,510,3.160261343604927,0.989436856623831,0.5303987954383445,0.8244238536469469,0.9069303464622982,0.46283783783783783,0.3547297297297297,0.42567567567567566,0.4144144144144144,0.6606723804383563
LRRN1,0.0,444,0.0,514,0.0,452,2.799190573908363,0.9184384040906951,1.0013465122356844,0.7816583511522928,0.850048297065707,0.5,0.42117117117117114,0.49099099099099097,0.47072072072072074,0.6603845088932139
MCM4,0.0,694,0.00023003356786138404,131,0.0,683,2.3107691213079455,0.9657875260714526,0.5262244689950109,0.8075552387740556,0.8866711973653327,0.21846846846846846,0.8524774774774775,0.23085585585585586,0.4339339339339339,0.6603025656496333
HTRA1,0.0,447,0.0,509,0.0,455,3.3527079728184086,0.9826078180717217,0.5063012972202428,0.7165597529104301,0.8495395879887488,0.4966216216216216,0.42680180180180183,0.48761261261261263,0.4703453453453454,0.6599424666670471
BCL2L1,0.0,478,0.0,574,0.0,512,2.7149177184955926,0.9883267173518132,0.7027311332858153,0.8253741981468283,0.9068504563614116,0.4617117117117117,0.3536036036036036,0.42342342342342343,0.41291291291291293,0.6598816846371622
ADAM17,0.0,445,0.0,515,0.0,453,2.279930303438068,0.9592444324833479,0.5059917011166535,0.7403183654074602,0.8497692421293754,0.4988738738738739,0.42004504504504503,0.48986486486486486,0.46959459459459457,0.659681918361985
HK2,0.0,479,0.0,575,0.0,513,4.496219958958488,0.9679741640314876,1.1644265027322396,0.8453314326443335,0.9066527982820971,0.4605855855855856,0.3524774774774775,0.4222972972972973,0.4117867867867868,0.659219792534442
IL1RAP,0.0,510,0.0,554,0.0,495,3.2245796743591475,0.9592107918993474,1.080105597529105,0.8477072938940367,0.9034590428568455,0.42567567567567566,0.3761261261261261,0.44256756756756754,0.4147897897897898,0.6591244163233176
B3GALT5,0.0,446,0.0,516,0.0,454,2.5629895478705507,0.926125277534818,0.6508524233784754,0.7733428367783322,0.8497334797203031,0.49774774774774777,0.4189189189189189,0.48873873873873874,0.4684684684684685,0.6591009740943858
MGLL,0.0,820,0.00011524873361222189,201,0.0,533,4.436892696629213,0.988444459395815,0.714215312425754,0.8130197196483726,0.9007320873427869,0.07657657657657657,0.7736486486486487,0.3997747747747748,0.4166666666666667,0.6586993770047268
PLS3,0.0,814,9.685352378385662e-05,217,0.0,527,2.9422902307744043,0.9788400726636614,0.7812248039914467,0.8246614397719173,0.9017507539521848,0.08333333333333333,0.7556306306306306,0.40653153153153154,0.41516516516516516,0.658457959558675
GSDMC,0.0,448,0.0,517,0.0,456,5.286438303168942,0.9614647110273835,0.5584694535519112,0.7377049180327869,0.8494896034400391,0.4954954954954955,0.4177927927927928,0.4864864864864865,0.46659159159159164,0.6580405975158153
ARHGAP26,0.0,451,0.0,519,0.0,459,2.9690167429186567,0.960876000807374,0.6425210073651701,0.7377049180327869,0.8492826674541957,0.49211711711711714,0.4155405405405405,0.4831081081081081,0.4635885885885886,0.6564356280213921
HDAC1,0.0,726,0.0003241930331755339,117,0.0,688,2.0955722397900827,0.980185696023683,0.5642397980517924,0.7925873129009267,0.8863864713487438,0.18243243243243243,0.8682432432432432,0.22522522522522523,0.42530030030030025,0.6558433858245221
SUGCT,0.0,683,0.00023014588908901534,130,0.0,725,4.688423709883604,0.9765020520756243,0.6060376977904487,0.7987645521501544,0.8876332975540321,0.23085585585585586,0.8536036036036037,0.18355855855855857,0.42267267267267267,0.6551529851133524
CFL1,0.0,535,0.0,553,0.0,493,3.58724077238781,0.9953575994079257,0.6054602779757685,0.8118317890235209,0.9035946782792132,0.3975225225225225,0.37725225225225223,0.44481981981981983,0.4065315315315315,0.6550631049053723
MCM6,0.0,766,0.00886037357256301,66,0.0,701,2.956104161340241,0.9934569064118952,0.558072934188643,0.7757186980280352,0.8845875565569139,0.1373873873873874,0.9256756756756757,0.21058558558558557,0.42454954954954954,0.6545685530532317
CDHR2,0.0,737,0.0,747,0.00074781984,42,6.94920761286416,0.979933391643679,0.6869931836540739,0.7835590401520551,0.8817109908116437,0.17004504504504506,0.15878378378378377,0.9527027027027027,0.4271771771771771,0.6544440839944105
ANTXR1,0.0,591,8.722106114744152e-05,231,0.0,823,5.168165858171299,0.9841048240597456,1.5510739605607045,0.8681397006414825,0.9261222623393481,0.3344594594594595,0.7398648648648649,0.0731981981981982,0.3825075075075075,0.6543148849234278
ARNTL2,0.0,455,0.0,645,0.0,501,4.286391425015138,0.9888145058198211,1.0824010525065333,0.8277500593965313,0.9082822821822347,0.48761261261261263,0.27364864864864863,0.4358108108108108,0.399024024024024,0.6536531531031293
SLC4A11,0.0,507,0.0,576,0.0,514,4.723084387404966,0.9855513691717688,0.6147454074602052,0.8277500593965312,0.9066507140456858,0.42905405405405406,0.35135135135135137,0.42117117117117114,0.40052552552552556,0.6535881197856057
NET1,0.0,511,0.0,555,0.0,523,2.369693763035727,0.9539796810872637,0.7418537633642188,0.8526966025184131,0.9033381417771794,0.42454954954954954,0.375,0.41103603603603606,0.40352852852852855,0.653433335152854
CTNNB1,0.0,467,0.0,634,0.0,502,2.4802590392249213,0.9871492969117943,0.6492924661439758,0.8291755761463531,0.9081623997796044,0.4740990990990991,0.28603603603603606,0.4346846846846847,0.3982732732732733,0.6532178365264388
FRMD5,0.0,470,0.0,633,0.0,504,4.893648973962188,0.9896891610038351,0.5289905179377543,0.8260869565217392,0.9078880570935937,0.47072072072072074,0.28716216216216217,0.43243243243243246,0.3967717717717718,0.6523299144326827
ADAM9,0.0,558,0.0,550,0.0,489,3.659453623090897,0.9786045885756576,1.1977588952245197,0.8291755761463531,0.9038900803853598,0.3716216216216216,0.38063063063063063,0.44932432432432434,0.4005255255255255,0.6522078029554427
ADAM10,0.0,547,0.0,582,0.0,474,2.6538054665949,0.968815178631501,0.6802026562128791,0.8422428130197196,0.9055289949153386,0.38400900900900903,0.34459459459459457,0.46621621621621623,0.3982732732732733,0.651901134094306
AP2B1,0.0,559,0.0,551,0.0,490,2.4487024490345157,0.9872502186637959,0.5454609028272737,0.820503682584937,0.9038768680696394,0.3704954954954955,0.3795045045045045,0.44819819819819817,0.3993993993993994,0.6516381337345194
APLP2,0.0,548,0.0,583,0.0,475,2.8094102872905857,0.986375563479782,0.6503290639106645,0.8246614397719173,0.9055184971918578,0.38288288288288286,0.34346846846846846,0.4650900900900901,0.3971471471471471,0.6513328221695025
SLC9A2,0.0,553,0.0,571,0.0,481,7.286334878557491,0.9715568862275448,0.8622680898075554,0.8377286766452839,0.9046427585292123,0.37725225225225223,0.356981981981982,0.4583333333333333,0.3975225225225225,0.6510826405258674
LTBP1,0.0,560,0.0,552,0.0,491,4.470019646101057,0.9812285541276996,1.0991608220479936,0.8263245426467094,0.9037765462752969,0.36936936936936937,0.3783783783783784,0.44707207207207206,0.3982732732732733,0.6510249097742851
REEP3,0.0,554,0.0,570,0.0,482,2.7386520487115655,0.9761992868196192,0.733354144689951,0.8329769541458779,0.904588118677572,0.3761261261261261,0.3581081081081081,0.4572072072072072,0.3971471471471471,0.6508676329123596
SYTL2,0.0,474,0.0,632,0.0,508,3.6551183744869813,0.9680750857834893,1.0646255238774058,0.8469945355191256,0.9075348105811267,0.46621621621621623,0.2882882882882883,0.42792792792792794,0.39414414414414417,0.6508394773626355
MST1R,0.0,549,0.0,585,0.0,477,3.6691549989907823,0.9383704501110138,0.9465005702067,0.872416250890948,0.9053933505006624,0.38175675675675674,0.34121621621621623,0.46283783783783783,0.39527027027027034,0.6503318103854664
MAST2,0.0,679,0.000149251003188174,168,0.0,720,2.256668771445872,0.9672508914754759,0.5096147517224985,0.8087431693989071,0.8879970200316493,0.23536036036036037,0.8108108108108109,0.1891891891891892,0.4117867867867868,0.6498919034092181
BUB1,0.0,550,0.0,586,0.0,478,5.4066601392720175,0.9909506829038552,0.7324040722261809,0.8189593727726301,0.9049550041571683,0.38063063063063063,0.3400900900900901,0.4617117117117117,0.39414414414414417,0.6495495741506563
PLA2R1,0.0,557,0.0,568,0.0,488,3.877465293009486,0.9725324631635605,1.1130026443335703,0.8358279876455215,0.9041802252673826,0.37274774774774777,0.36036036036036034,0.45045045045045046,0.3945195195195195,0.6493498723934511
FER1L4,0.0,831,9.054947241659096e-05,226,0.0,546,4.3183540166857295,0.9406411895310504,0.7939779341886433,0.8583986695177002,0.8995199295004671,0.06418918918918919,0.7454954954954955,0.38513513513513514,0.3982732732732733,0.6488966013868702
CELSR1,0.0,551,0.0,587,0.0,479,4.249699206082218,0.97687209849963,0.5829459705393205,0.8325017818959373,0.9046869369805732,0.3795045045045045,0.33896396396396394,0.4605855855855856,0.393018018018018,0.6488524774992956
UBE2C,0.0,764,0.00034628014606349124,103,0.0,699,7.228459308349594,0.9942306398439077,0.6159906985032073,0.7757186980280352,0.8849741919737502,0.13963963963963963,0.884009009009009,0.21283783783783783,0.4121621621621621,0.6485681770679561
SPATS2L,0.0,544,0.0,581,0.0,497,3.057249135436991,0.9828601224517257,0.7190276882870075,0.8289379900213828,0.9058990546176188,0.38738738738738737,0.34572072072072074,0.4403153153153153,0.3911411411411412,0.6485200978793799
TMSB10,0.0,464,0.0,694,0.0,472,4.12497482675099,0.9942138195519074,0.9130854240912303,0.8227607507721549,0.908487275857488,0.4774774774774775,0.21846846846846846,0.46846846846846846,0.38813813813813813,0.6483127069978131
AFAP1,0.0,552,0.0,588,0.0,480,3.395162144250824,0.9808585077036935,0.7368828177714448,0.8284628177714422,0.9046606608874536,0.3783783783783784,0.33783783783783783,0.4594594594594595,0.3918918918918919,0.6482762763896728
LAMP5,0.0,734,0.009220137565795847,57,0.0,774,7.3425998553454885,0.9836338558837381,1.1619840532192942,0.7809455927773818,0.882289574943091,0.17342342342342343,0.9358108108108109,0.12837837837837837,0.4125375375375375,0.6474135562403143
CDH11,0.0,514,0.0,556,0.0,552,5.223393615017158,0.9709177151315347,1.5109820028510326,0.8353528153955809,0.9031352648604035,0.42117117117117114,0.3738738738738739,0.3783783783783784,0.3911411411411412,0.6471382030007724
PATL1,0.0,682,0.0001182894112334634,176,0.0,724,1.901299650137927,0.9567213886833076,0.5015419434545016,0.8187217866476597,0.8877215839224171,0.23198198198198197,0.8018018018018018,0.18468468468468469,0.4061561561561562,0.6469388700392866
CD109,0.0,542,0.0,580,0.0,511,4.755369797483684,0.9781840812756509,1.2498031432644332,0.8339272986457591,0.9060556895693939,0.38963963963963966,0.34684684684684686,0.42454954954954954,0.387012012012012,0.6465338507907029
HOXB6,0.0,519,0.0,549,0.0,557,4.328007387472246,0.9805389221556885,0.6587087004038983,0.8253741981468282,0.9029565590426915,0.4155405405405405,0.38175675675675674,0.37274774774774777,0.390015015015015,0.6464857870288532
SIM2,0.0,677,0.0,877,0.0016040144,32,3.94934299939447,0.9876202650878019,0.5562519173200289,0.7885483487764314,0.8880842559923712,0.2376126126126126,0.012387387387387387,0.963963963963964,0.4046546546546546,0.6463694553235129
ATAD2,0.0,757,0.00022973563754172724,132,0.0,692,2.4249287896117875,0.9771580434636344,0.5902421240199578,0.7949631741506297,0.8860602876713014,0.14752252252252251,0.8513513513513513,0.22072072072072071,0.4065315315315315,0.6462959096014165
TMEM159,0.0,539,0.0,577,0.0,519,2.7826399549216174,0.9703458252035255,0.6533652340223339,0.8422428130197197,0.9062943190408959,0.393018018018018,0.3502252252252252,0.4155405405405405,0.38626126126126126,0.6462777901510786
CDCP1,0.0,517,0.0,557,0.0,555,3.0310737738007134,0.9752068895916033,1.006371568068424,0.8308386790211452,0.9030227841995023,0.4177927927927928,0.37274774774774777,0.375,0.38851351351351354,0.6457681488565079
MBOAT2,0.0,599,0.0,659,0.0,467,4.335037845657001,0.9850804009957613,1.5494434663815628,0.8928486576383939,0.9389645293170751,0.32545045045045046,0.25788288288288286,0.4740990990990991,0.3524774774774775,0.6457210033972762
CAPG,0.0,540,0.0,578,0.0,520,4.51640044405571,0.9675031958554801,1.2217559372772646,0.844856260394393,0.9061797281066871,0.3918918918918919,0.3490990990990991,0.4144144144144144,0.3851351351351351,0.6456574316209112
RHBDL2,0.0,541,0.0,579,0.0,521,5.441876155554061,0.9833815515037341,0.8943739581848411,0.8289379900213827,0.9061597706553152,0.39076576576576577,0.34797297297297297,0.4132882882882883,0.384009009009009,0.6450843898321621
SGIP1,0.0,524,0.0,560,0.0,551,3.275642659624571,0.9568559510193098,0.9302453266809221,0.8486576383939177,0.9027567946909448,0.4099099099099099,0.36936936936936937,0.3795045045045045,0.38626126126126126,0.644509027976103
FAM63B,0.0,522,0.0,558,0.0,560,1.910576522236426,0.95436654780327,0.6809806985032081,0.851271085768591,0.9028188166981844,0.41216216216216217,0.3716216216216216,0.36936936936936937,0.3843843843843844,0.6436016005412843
ACTB,0.0,715,0.009653264091245072,38,0.0,858,3.747788558837378,0.9937092107918993,0.65926992397244,0.7856973152767878,0.8897025532857844,0.19481981981981983,0.9572072072072072,0.033783783783783786,0.39527027027027023,0.6424864117780273
PSMD1,0.0,703,0.001109116285519347,67,0.0,846,2.563375479378322,0.9911188858238579,0.5154119933475894,0.7899738655262533,0.8905457359156951,0.20833333333333334,0.9245495495495496,0.0472972972972973,0.39339339339339346,0.6419695646545442
CTSB,0.0,769,0.0002305966136590336,129,0.0,704,3.5799245004373272,0.9947520688959162,0.839937251128533,0.7740555951532431,0.884403305715149,0.134009009009009,0.8547297297297297,0.2072072072072072,0.3986486486486487,0.6415259771818989
BICD1,0.0,527,0.0,561,0.0,565,3.4718237468882465,0.9844916907757518,0.6856169779044894,0.8206224756474222,0.9025570804395822,0.40653153153153154,0.36824324324324326,0.36373873873873874,0.3795045045045045,0.6410307924720433
ADAMTS6,0.0,528,0.0,562,0.0,566,4.13321961918859,0.9728015878355648,0.8631392991209319,0.832264195770967,0.9025328916453352,0.40540540540540543,0.36711711711711714,0.36261261261261263,0.37837837837837834,0.6404556350118568
RUNX1,0.0,529,0.0,563,0.0,567,4.336472189329207,0.9782009015676513,0.8497001259206458,0.8267997148966499,0.9025003046586397,0.40427927927927926,0.36599099099099097,0.3614864864864865,0.3772522522522522,0.6398762784554459
MMP14,0.0,530,0.0,564,0.0,568,3.923595818475409,0.9682769292874924,1.1871007341411257,0.8365407460204324,0.9024088375646094,0.40315315315315314,0.36486486486486486,0.36036036036036034,0.37612612612612617,0.6392674818453679
MLPH,0.0,568,0.0,657,0.0,498,3.403390220682231,0.9692525062235081,1.2436016274649564,0.8797814207650273,0.9245169634942586,0.36036036036036034,0.26013513513513514,0.4391891891891892,0.35322822822822825,0.6388725958612435
ASAP2,0.0,567,0.0,674,0.0,483,2.7446439144183548,0.9541142434232659,1.0285743098123072,0.8949869327631266,0.9245505880931906,0.3614864864864865,0.240990990990991,0.4560810810810811,0.3528528528528529,0.6387017204730218
CERS6,0.0,531,0.0,565,0.0,569,3.0099163493238237,0.9886967637758192,0.6952538251366116,0.8161083392729865,0.9024025422418731,0.40202702702702703,0.36373873873873874,0.35923423423423423,0.375,0.6387012711209366
GCNT3,0.0,776,0.0005584087725717464,77,0.0,763,7.346147423131265,0.9776458319316423,1.3391473461629841,0.7890235210263721,0.8833345756836086,0.12612612612612611,0.9132882882882883,0.14076576576576577,0.39339339339339335,0.638363984538501
