gene,mean_pdac,mean_normal,log2fc,p_value,auc,fdr,log_fdr_x,mean_pdac_val,mean_normal_val,log2fc_val,p_value_val,auc_val,fdr_val,log_fdr_y,stability_score
SLC6A14,2.6794685393258426,-6.673035329341317,9.35250386866716,1.2044668462357745e-50,0.9661407522034582,1.6142501102571016e-49,48.79202917525878,5.60641420289855,2.9457254098360655,2.660688793062485,3.755176769011681e-14,0.8854834877643145,3.576895281454317e-11,10.446493774235224,0.9258121199507711
PKM,9.495907303370785,5.4689604790419155,4.02694682432887,5.931373032319754e-57,0.9953239588239252,4.97901427779867e-54,53.30285662834188,7.558804637681159,6.599468196721312,0.9593364409598468,3.0212907347345498e-12,0.8553100498930862,7.649984628720911e-10,9.116339437482774,0.9253170036506396
NOX4,2.7464286516853935,-2.5356353293413174,5.282063981026711,1.0039403356872144e-53,0.9806062033236896,2.9929683870174405e-52,51.52389787033535,5.313234492753622,3.901202786885246,1.4120317058683765,4.1074073003279383e-13,0.8693276312663342,2.1467697037927702e-10,9.668214542306403,0.9249669170964429
ASAP2,3.5917696629213487,0.8471257485029938,2.7446439144183548,3.712926688624178e-48,0.9541142434232659,3.679698161838825e-47,46.43418780415911,6.317414637681159,5.288840327868852,1.0285743098123072,8.778130484756775e-15,0.8949869327631266,2.021277226500418e-11,10.694374117121779,0.9245505880745085
MLPH,6.739384831460674,3.335994610778443,3.403390220682231,2.6687559443560706e-51,0.9692525062235081,4.0107335037537963e-50,49.39677619408772,5.72271884057971,4.479117213114754,1.2436016274649564,8.835330626234363e-14,0.8797814207650273,7.363879938190248e-11,10.13289330091307,0.9245169634261874
IGFBP3,7.832796067415728,2.0208407185628743,5.8119553488528535,6.230776844432438e-56,0.9907151988158514,9.194084088758102e-54,53.036491528526035,6.527489710144929,5.589899016393442,0.9375906937514866,2.315142629188975e-12,0.8572107388928486,6.52250676220663e-10,9.185585461972854,0.9239629682516945
VILL,5.427910674157303,0.5251275449101797,4.902783129247124,1.6999489072688844e-53,0.9795465249276727,4.582821304036747e-52,51.33886707668142,5.378903623188406,4.5524878688524595,0.8264157543359465,4.878250771658213e-13,0.8681397006414826,2.1684366707884275e-10,9.66385325690408,0.9238431125842481
RUNX2,2.315723033707865,-2.179015568862275,4.49473860257014,1.301125408336723e-53,0.9800847742716814,3.683964598635745e-52,51.43368455184409,4.969328260869565,3.936732131147541,1.032596129722024,5.407175480143527e-13,0.8674269422665716,2.3512985028111076e-10,9.628692232680923,0.923755858051924
COL10A1,5.797300561797752,-3.8772592814371265,9.674559843234878,4.359528207148556e-53,0.9776458319316422,1.0231791742907434e-51,50.99004830803552,5.3672149275362315,3.943910163934426,1.4233047636018057,4.1074073003279383e-13,0.869327631266334,2.1467697037927702e-10,9.668214542306403,0.9234867314007368
KRT19,10.108811797752809,3.843247904191617,6.2655638935611915,6.4429048127662925e-53,0.9768552782076296,1.4345564684023648e-51,50.843282351961115,7.426726811594204,5.601592295081969,1.825134516512235,4.1074073003279383e-13,0.869327631266334,2.1467697037927702e-10,9.668214542306403,0.9230914545388154
ECT2,3.436591011235955,-0.4215574850299401,3.858148496265895,5.5927681623818815e-55,0.9863755634797818,3.370678515642932e-53,52.4722826670994,5.287052753623188,4.096107704918033,1.1909450487051547,1.6566245618362264e-12,0.8595866001425517,5.098070940063082e-10,9.292594125582406,0.9229810813406245
CORO2A,3.438461797752809,-2.9883904191616764,6.426852216914485,2.333252954707013e-57,0.9971405503599542,3.98091527233166e-54,53.400017065608665,4.505592028985507,3.7066495081967212,0.7989425207887861,7.588723238465787e-12,0.8486576383939177,1.3085968184399234e-09,8.883194139926136,0.9228990931692331
S100A11,10.638037640449438,6.23259880239521,4.405438838054228,9.437233428427545e-53,0.9760815447756173,2.003778801996064e-51,50.698150222113505,7.440574202898549,6.862685901639345,0.577888301259204,4.400217860096164e-13,0.8688524590163934,2.1467697037927702e-10,9.668214542306403,0.9224670016979729
NQO1,7.517013483146067,1.468143113772455,6.048870369373612,1.0472463883253935e-56,0.9942138195519074,5.0742701558312363e-54,53.29462641451605,5.85886,4.548117049180328,1.3107429508196722,6.238377562853002e-12,0.8500831551437397,1.1554283924976721e-09,8.937256964686624,0.9221484862823469
INPP4B,3.39865,-0.5158844311377246,3.9145344311377244,3.8161493967975826e-53,0.9779149566036466,9.113487477121859e-52,51.040315398851725,6.511840144927536,5.331611475409836,1.1802286695177004,6.416456727589117e-13,0.8662390116417201,2.516634978862061e-10,9.599179771405172,0.9220769838906303
ANO1,5.42690786516854,0.4511796407185628,4.975728224449978,3.5128693219900287e-56,0.9918421583798694,7.083859662498181e-54,53.1497300511531,6.272047101449276,5.067393114754098,1.2046539866951784,5.124373203706083e-12,0.8515086718935614,1.0148795761755721e-09,8.993585487312535,0.9216754142013258
SERPINB5,3.63745,-4.476344910179641,8.11379491017964,6.324034894576454e-50,0.962692592343403,7.651141845501513e-49,48.11627374652022,4.94031,2.9661829508196726,1.9741270491803276,8.231165935264429e-14,0.880256593014968,7.158609226221494e-11,10.145171344179131,0.9214745926132206
PLAU,6.223492134831459,0.9498161676646706,5.273675967166788,5.1385667844956686e-55,0.9865437663997847,3.2194907037704895e-53,52.492212824588634,7.140159855072462,5.84564344262295,1.2945164124495125,2.734680370104605e-12,0.8560228082679971,7.197606768842424e-10,9.14281188410529,0.9212832866707875
SDC1,6.899621348314606,2.3286868263473055,4.570934521967301,1.2068076576727342e-53,0.9802361568996837,3.474004884232258e-52,51.45916957529778,6.4042237681159415,5.62953344262295,0.7746903254929913,1.1435706788938028e-12,0.862200047517225,3.689491014502054e-10,9.433033543011652,0.9212181018685718
TRIM59,1.781208426966292,-1.3187353293413173,3.099943756307609,5.984744054236165e-55,0.9862410011437798,3.562929791069195e-53,52.448192735507995,4.542027101449276,3.7261136065573774,0.8159134948918982,2.8271216751707756e-12,0.8557852221430269,7.250117290825773e-10,9.139654967450197,0.921013110975658
SULF1,6.67643988764045,0.1419796407185629,6.5344602469218875,2.1078501490141992e-55,0.9883098970598129,1.8540535972883002e-53,52.73187771535328,8.338388695652172,6.3576829508196715,1.980705744832501,3.937435775082962e-12,0.8534093608933239,8.655003055932361e-10,9.062732774446665,0.920859628179564
HSD17B6,1.302665168539326,-3.647562874251497,4.950228042790823,6.944874720480251e-54,0.9813462961717017,2.2231568633904566e-52,51.65302989290091,2.965408260869565,2.2264414754098363,0.7389667854597288,1.4977420126008667e-12,0.8602993585174625,4.681145855946115e-10,9.329647826839725,0.9208228269135316
MTMR11,5.1231865168539334,1.4002419161676647,3.7229446006862688,3.730176991474923e-51,0.968562874251497,5.472514358567304e-50,49.261813090273805,5.249574492753624,4.292510983606557,0.9570635091470665,2.4439096295440153e-13,0.8728914231408885,1.685707735164446e-10,9.773217720344762,0.920727148540985
MICAL2,4.831538764044943,2.1799299401197603,2.6516088239251827,2.2316662130797064e-52,0.9743322344075893,4.289148242402306e-51,50.36762894332849,6.222449855072463,5.0886719672131155,1.1337778878593472,6.200816566365479e-13,0.8664765977666904,2.516634978862061e-10,9.599179771405172,0.9204044158555077
IFI27,9.6286797752809,3.577565868263473,6.051113907017427,3.533698539820869e-57,0.9963331763439413,3.98091527233166e-54,53.400017065608665,6.353876376811595,5.123953770491803,1.229922606319792,1.5464496750935238e-11,0.8434307436445712,2.1187419760887503e-09,8.67392192917118,0.9198819580452637
CTSE,7.524297752808987,-0.5823035928143713,8.106601345623359,2.814373409089607e-48,0.9547029536432753,2.824547004931956e-47,46.54905119352007,7.70832927536232,5.156982295081968,2.5513469802803517,4.1818880490688155e-14,0.8847707293894037,3.802286665705614e-11,10.419955143482973,0.9197368414813685
EFNA5,2.7299488764044946,-2.2329341317365268,4.962883008141022,1.1475941160612076e-54,0.984945838659759,5.483459291434062e-53,52.26094537633401,5.391439999999999,4.38775524590164,1.0036847540983596,3.685648422388758e-12,0.8538845331432644,8.466832299038193e-10,9.072279042132633,0.9194151851230583
POSTN,7.0321584269662925,-0.2745089820359281,7.306667409002221,3.508764487706936e-55,0.9873006795397967,2.512798685261125e-53,52.59984230383973,8.623709130434785,6.123960983606557,2.499748146828227,5.124373203706083e-12,0.8515086718935614,1.0148795761755721e-09,8.993585487312535,0.919404674783594
CEMIP,3.0615662921348314,-1.7641628742514968,4.825729166386328,1.5814228647252427e-54,0.9843066675637488,6.939425680784228e-53,52.15867647104188,5.161633623188405,3.7743799999999994,1.3872536231884056,3.565744334925769e-12,0.8541221192682348,8.293672550176762e-10,9.08125311539817,0.9192143926536255
SLC16A3,6.4819966292134845,0.9464856287425151,5.53551100047097,3.8597731996873804e-56,0.9916571351678665,7.270397871732682e-54,53.13844182177234,6.520032173913044,5.713590491803278,0.8064416821097655,9.842654138986285e-12,0.8467569493941554,1.6006716320499401e-09,8.795697751787985,0.9192070408096623
SEC14L2,4.235382584269663,0.4899239520958083,3.7454586321738548,1.0562955658474337e-56,0.9941969992599071,5.0742701558312363e-54,53.29462641451605,4.76996304347826,4.169789836065573,0.6001732074126869,1.450157173664172e-11,0.8439059158945118,2.0719638532003166e-09,8.68361782541936,0.9190514556729682
NTM,3.949367415730337,-2.234425149700599,6.183792565430936,3.128117180956292e-54,0.982944223911727,1.167186194761787e-52,51.932859857830024,5.629358840579709,4.762410655737706,0.8669481848420029,3.2285195808508216e-12,0.8548348776431457,7.972849034044319e-10,9.09838645919803,0.9188895500448196
S100P,8.132743258426965,-2.05762874251497,10.190372000941935,4.212059828061497e-52,0.9730370719235686,7.561957609183898e-51,50.12136576153433,5.31719347826087,4.341677868852459,0.9755156094084105,8.146291239476991e-13,0.864575908766928,2.809487304538935e-10,9.551372926046797,0.9188064900871108
ABHD17C,4.957999438202247,1.144167664670659,3.813831773531588,1.191473543595745e-56,0.9939615151719032,5.1387242064051177e-54,53.28914469012773,5.9971299999999985,5.1671134426229495,0.830016557377049,1.5464496750935238e-11,0.843430743644571,2.1187419760887503e-09,8.67392192917118,0.9186961274617571
CAP1,7.642098314606743,4.487074251497006,3.155024063109737,1.1671382783696875e-54,0.9849121980757586,5.531725524690507e-53,52.25713937702072,8.71279739130435,7.9399857377049186,0.7728116535994323,4.492636926237988e-12,0.8524590163934427,9.459601730056681e-10,9.024127147961819,0.9186856063655605
OAS1,5.481532022471909,0.4603616766467066,5.021170345825203,3.5735466497188373e-56,0.991808517795869,7.120474023373443e-54,53.14749109359871,5.603815217391303,4.599985081967213,1.0038301354240904,1.1951722294570009e-11,0.8453314326443335,1.8390023158329531e-09,8.73541772385989,0.918569973530849
TPM4,8.53930393258427,4.750495209580839,3.788808723003431,9.69215961179978e-55,0.9852822444997645,4.886199674860954e-53,52.31102878952828,8.365045579710147,7.58627606557377,0.7787695141363766,4.958722522467289e-12,0.8517462580185317,1.0121359858868693e-09,8.994761133787986,0.9185142503294869
LGALS3BP,8.768080898876406,4.59528502994012,4.172795868936285,1.7083241140654683e-57,0.997746080871964,3.98091527233166e-54,53.400017065608665,6.9294376811594205,6.284495409836065,0.6449422713233552,2.7476053280081292e-11,0.8391541933951057,3.1953691497759656e-09,8.495478962090948,0.9184501341987475
PGK1,8.22281629213483,5.297347904191617,2.925468387943213,2.1807614587376635e-55,0.9882426158918117,1.8898104587915838e-53,52.72358175182083,8.166930869565217,7.23711737704918,0.9298134925160371,7.588723238465787e-12,0.8486576383939178,1.3085968184399234e-09,8.883194139926136,0.9184501259409839
FERMT1,3.6805499999999998,-0.6142095808383232,4.294759580838323,6.733250479242485e-52,0.9720783152795532,1.1506433673410268e-50,49.93905926159683,4.91835,3.5779539344262297,1.3403960655737706,8.146291239476991e-13,0.8645759087669279,2.809487304538935e-10,9.551372926046797,0.9183271117652377
CEACAM6,8.14583202247191,0.4235311377245509,7.722300884747359,4.803312281509546e-51,0.9680414451994886,6.905100288665294e-50,49.16083000941009,7.588072463768116,5.166763934426229,2.4213085293418866,4.713499119393085e-13,0.868377286766453,2.1684366707884275e-10,9.66385325690408,0.918209365783863
HN1,7.670076966292133,2.823752694610778,4.846324271681356,9.125283028392019e-57,0.9944829442239116,5.0742701558312363e-54,53.29462641451605,5.290676811594203,4.499751967213115,0.7909248443810881,1.935380637089864e-11,0.8417676407697791,2.4658228588349393e-09,8.60803812571018,0.9181252902329109
LGALS3,8.684065730337078,4.827576047904192,3.856489682432886,1.1015397427805415e-50,0.9663257754154614,1.4858231561553512e-49,48.82803287757157,7.020278405797102,6.1479409836065555,0.8723374221905464,3.9682646802156424e-13,0.8695652173913042,2.1467697037927702e-10,9.668214542306403,0.9179454962063212
SLC44A1,4.426851685393258,1.8888814371257487,2.5379702482675093,8.420812136822322e-54,0.9809594294556954,2.596313662037834e-52,51.585642841354186,7.672011594202898,6.922520655737704,0.7494909384651942,3.4496673605239005e-12,0.854359705393205,8.11808190735995e-10,9.090546571183921,0.9176595666794867
PTTG1IP,7.631291573033708,4.761447904191616,2.8698436688420914,6.962525092693285e-56,0.9904965350198478,9.702114536303471e-54,53.01313360270615,7.971766521739132,7.281865409836066,0.6899011119030654,1.3166322609407512e-11,0.8446186742694227,1.922379205518091e-09,8.716160939966116,0.9175576028807415
CTHRC1,6.537457303370787,-0.16315209580838325,6.700609399179171,5.118816438043051e-56,0.9911020655318576,8.518903004460226e-54,53.06961632656933,6.7126568115942025,5.780142622950819,0.9325141886433839,1.4975456406305776e-11,0.8436683297695414,2.1095355950375665e-09,8.675813142195835,0.9173851957154427
S100A16,8.303496629213482,3.6933287425149706,4.610167886698512,7.87502851363892e-54,0.9810939917916974,2.4564805397096996e-52,51.609686672005516,6.316877826086958,5.313195409836066,1.003682416250892,3.809503109100822e-12,0.8536469470182941,8.466832299038193e-10,9.072279042132633,0.9173704686282735
PALLD,6.366860674157302,2.3413215568862276,4.025539117271075,1.3911067131678953e-53,0.9799502119356792,3.893570108174318e-52,51.40965200092953,5.9676599999999995,4.968603606557376,0.9990563934426238,3.337297790519034e-12,0.8545972915181753,8.042887675150871e-10,9.094587996497358,0.9172737509891743
ANLN,2.6499140449438205,-2.779502395209581,5.4294164401534015,8.83175028011156e-55,0.9854672677117675,4.598869005859692e-53,52.33734896068961,4.684427246376811,3.2193477049180323,1.4650795414587785,7.345291795034558e-12,0.8488952245188881,1.3085968184399234e-09,8.883194139926136,0.9171812449151073
CTNNA1,7.478083707865168,5.159963473053892,2.3181202348112757,5.978863048965567e-53,0.977006660835632,1.352308016492092e-51,50.86892437745707,8.2513915942029,7.655447213114754,0.5959443810881462,2.393657864128466e-12,0.8569731527678783,6.558950446049548e-10,9.183165650251881,0.9169899062003061
ESM1,2.4407168539325843,-3.29304131736527,5.733758171297854,2.8864941730844338e-55,0.987687546255803,2.2337346783812315e-53,52.650968413386046,3.6984240579710144,2.91292262295082,0.7855014350201945,1.1571792106562805e-11,0.8455690187693039,1.822602815020282e-09,8.73930796329174,0.9166282808419042
HOXB5,2.223377528089888,-1.9250125748502995,4.148390102940187,3.5407130517446584e-53,0.9780663392316491,8.539255301945403e-52,51.06858000195243,4.2962860869565205,3.453107868852459,0.8431782181040615,3.337297790519034e-12,0.8545972915181753,8.042887675150871e-10,9.094587996497358,0.9163318146379169
PCDH7,2.7176224719101123,-3.1405425149700603,5.858164986880173,3.1690395477835038e-55,0.9875025230438,2.3559074333592058e-53,52.62784177753989,5.1795026086956515,4.2390106557377045,0.940491952957947,1.2343863062181556e-11,0.8450938465193631,1.870562824491043e-09,8.728027701060217,0.9162981830675884
TPX2,3.041775280898876,-3.6129107784431134,6.654686059341989,5.68105216647969e-57,0.9954080602839265,4.97901427779867e-54,53.30285662834188,4.180218695652175,3.205552131147541,0.9746665645046342,3.595724752082346e-11,0.8371347113328582,3.9089827291251716e-09,8.407936248386429,0.9162713822267035
LY6E,8.508960674157304,4.209146107784432,4.299814566372873,1.216941762510847e-53,0.9802193366076835,3.498020872897347e-52,51.45617760338876,6.479285362318841,5.595721967213116,0.8835633951057247,4.643015062753133e-12,0.8522214302684723,9.67439898960947e-10,9.01437600549289,0.9162203825516897
HEPH,3.8596219101123594,-0.974085628742515,4.833707538854874,5.3156630490397364e-55,0.9864764852317837,3.2675430962832824e-53,52.485778675712346,4.928494347826087,3.8604744262295085,1.0680199215965782,1.2343863062181556e-11,0.8450938465193633,1.870562824491043e-09,8.728027701060217,0.9157851641625397
LMO7,6.421765168539326,3.5683059880239516,2.8534591805153746,3.9782837071209274e-53,0.9778308551436453,9.454435612448318e-52,51.024364391484745,6.478409420289854,5.308826229508197,1.1695831907816565,3.809503109100822e-12,0.853646947018294,8.466832299038193e-10,9.072279042132633,0.9157389003056289
MYOF,5.516087078651685,1.4979790419161676,4.0181080367355175,1.9399261693729496e-51,0.9699084976115185,2.9866705631547113e-50,49.524812678465295,8.061011304347826,6.673032786885246,1.3879785174625798,1.2655312881858027e-12,0.8614872891423141,4.01816227898105e-10,9.395972527656753,0.915697893008974
CEACAM5,6.214876966292135,-4.248068862275449,10.462945828567584,1.0238768371215277e-50,0.9664771580434636,1.3868145432466177e-49,48.85798161263243,6.948023768115941,4.153349180327869,2.794674587788072,7.873694401546604e-13,0.8648134948918983,2.809487304538935e-10,9.551372926046797,0.9156453262104316
MMP11,7.742153370786515,-0.8678982035928146,8.61005157437933,1.2121424549353368e-56,0.9939278745879029,5.145544721200505e-54,53.28856864288616,6.49963,5.267846557377048,1.2317834426229517,3.652902467108271e-11,0.837015918270373,3.928441292987459e-09,8.405779732609988,0.9154718928327604
MALL,5.8672151685393255,0.367140119760479,5.500075048778847,1.753963906901946e-56,0.9932046020318912,5.240668882738977e-54,53.28061327913391,6.248023333333334,5.266436065573772,0.9815872677595623,3.322718312958844e-11,0.8377286766452839,3.7130913080511595e-09,8.430264370974434,0.9154666359393763
ITGA3,6.954262359550562,3.2125910179640718,3.74167134158649,6.190873591489295e-55,0.9861737199757789,3.6449001594274814e-53,52.43831436331406,6.868181739130437,5.4386068852459015,1.4295748538845352,1.3166322609407512e-11,0.8446186742694226,1.922379205518091e-09,8.716160939966116,0.9153961953628621
ANXA2P2,4.722287078651686,0.09767844311377248,4.624608635537913,1.0110374149438191e-54,0.9851981430397632,5.032080102363965e-53,52.29825245426037,9.557984782608697,8.81820786885246,0.7397769137562378,1.1571792106562805e-11,0.8455690187693039,1.822602815020282e-09,8.73930796329174,0.9153835792361528
LPCAT4,6.395644943820224,3.396689221556885,2.9989557222633385,8.264532338227879e-53,0.9763506694476215,1.783878293683594e-51,50.748634778987174,5.381187971014491,4.815770655737705,0.5654173152767861,3.4496673605239005e-12,0.8543597053932049,8.11808190735995e-10,9.090546571183921,0.9153551866773204
TNS4,3.7208039325842703,-4.475983832335329,8.196787764919598,1.1199366716598425e-49,0.961498351611384,1.3113533912153755e-48,47.882280256309045,5.316230579710145,4.009656393442623,1.3065741862675218,4.400217860096164e-13,0.8688524590163934,2.1467697037927702e-10,9.668214542306403,0.9151754051174217
ITGA11,3.124099438202248,-1.6963736526946107,4.820473090896859,2.2876587358101356e-52,0.9742817735315885,4.385253154531857e-51,50.358005330361166,5.208773768115942,4.114085737704918,1.0946880304110245,2.8271216751707756e-12,0.8557852221430268,7.250117290825773e-10,9.139654967450197,0.9150334971738976
SEMA7A,4.1319910112359555,-1.5056053892215568,5.637596400457513,3.075944789460839e-54,0.9829778644957275,1.1543364619564728e-52,51.93766758609085,5.155986666666666,4.2758049180327875,0.8801817486338788,9.52854818968419e-12,0.8469945355191257,1.5622913888381382e-09,8.806237961007865,0.9149861985779516
AP1S3,3.0793775280898874,-0.6188419161676646,3.698219444257552,3.878913788434956e-52,0.9732052748435712,7.015456889172836e-51,50.15394403981949,5.574764637681159,4.732865573770493,0.8418990639106658,2.474782967812712e-12,0.8567355666429081,6.689605906102388e-10,9.174599466364674,0.9149704201311605
EGLN3,4.7999,0.6449161676646706,4.154983832335329,4.777139996095984e-53,0.9774608087196395,1.1056880209849815e-51,50.95636739552482,6.152229275362319,4.764890491803278,1.3873387835590405,4.492636926237988e-12,0.8524590163934427,9.459601730056681e-10,9.024127147961819,0.9149599116910254
MYO1E,6.003463483146068,2.405532335329341,3.597931147816727,7.845848083920659e-55,0.9857027517997712,4.259662897165488e-53,52.3706247689005,7.340207246376811,6.385416229508197,0.9547910168686142,1.7027361726320907e-11,0.8427179852696601,2.285894742359712e-09,8.640943771256921,0.9142103664449269
EFNB2,4.410029775280899,0.33404191616766465,4.075987859113234,9.227567632051584e-56,0.989941465383839,1.1404222351333626e-53,52.942934323718255,5.7087784057971005,4.75214950819672,0.9566288976003801,3.021799313920493e-11,0.8384414350201949,3.4540029529343785e-09,8.461677295476562,0.914191447044397
AGR2,8.342893258426965,2.016365868263473,6.326527390163492,8.402786928472597e-53,0.976317028863621,1.8110509972658322e-51,50.74206932024403,6.251004057971015,4.391690163934427,1.859313894036588,4.798324194950725e-12,0.851983844143502,9.894935966144264e-10,9.00458701193158,0.9141504355990155
CARD11,4.10489213483146,-1.1363263473053893,5.2412184821368495,4.883880874410764e-55,0.9866446881517862,3.0997034182433046e-53,52.50867985777288,4.528360434782608,3.8435709836065564,0.6847894511760519,1.998241546530729e-11,0.8415300546448088,2.498176603453386e-09,8.60237686332208,0.9140873691147459
CD55,6.811683707865169,2.4524347305389225,4.359248977326246,1.2174611306096223e-54,0.9848280966157572,5.728521324678095e-53,52.24195746588726,7.508916086956522,6.62854868852459,0.8803673984319325,1.5969166492446055e-11,0.843193157519601,2.1730016146149554e-09,8.662939950983615,0.9140106250815325
PLAC8,5.783948314606741,-0.9487245508982036,6.732672865504945,1.8308993166266148e-56,0.9931205005718899,5.240668882738977e-54,53.28061327913391,6.454441884057969,4.68965131147541,1.7647905725825588,5.002471870291176e-11,0.83464005702067,4.90511984418796e-09,8.30935037726799,0.9138802743135876
UBE2T,3.523629213483147,-2.122492814371258,5.646122027854405,4.3102724634232335e-57,0.9959463096279351,4.3219358939909076e-54,53.36432167916784,3.803514492753624,3.1081198360655735,0.6953946566880504,7.50431559035527e-11,0.8315514373960561,6.701286819369485e-09,8.173841793584199,0.9137488673887023
ANXA2,10.565608988764046,6.667092215568862,3.898516773195184,2.495326161329833e-53,0.9787727914956603,6.287255993843567e-52,51.201538856422474,8.816491449275363,8.08230786885246,0.7341835804229024,7.588723238465787e-12,0.8486576383939178,1.3085968184399234e-09,8.883194139926136,0.9137152137491044
S100A10,10.046499438202247,5.486264670658682,4.560234767543565,1.609620771424091e-56,0.9933728049518938,5.240668882738977e-54,53.28061327913391,10.465950869565216,9.720869344262297,0.7450815253029184,6.034873568754423e-11,0.8332145402708483,5.614677953292778e-09,8.250675148951752,0.9132936674835213
RALA,4.982158426966293,2.0513107784431135,2.930847648523179,5.118816438043051e-56,0.9911020655318576,8.518903004460226e-54,53.06961632656933,6.117420579710145,5.527193770491804,0.5902268092183407,4.553212375156711e-11,0.8353528153955808,4.623244017272066e-09,8.335053183663804,0.913227436241646
FXYD3,8.98826235955056,4.146476646706586,4.841785712843975,2.6674106961306083e-53,0.9786382291596583,6.657843459310914e-52,51.1766664202873,7.3814139130434775,6.0573654098360645,1.324048503207413,8.643997647164245e-12,0.8477072938940367,1.452990629716188e-09,8.837737186442292,0.913172760200016
CCNB1,4.223028651685394,0.4947245508982036,3.72830410078719,8.969510777451023e-57,0.9945165848079124,5.0742701558312363e-54,53.29462641451605,5.021711304347827,4.103856229508196,0.9178550748396308,7.50431559035527e-11,0.831551437396056,6.701286819369485e-09,8.173841793584199,0.9130340049834813
BROX,4.210832584269663,1.9409365269461074,2.2698960573235554,3.951199052691979e-55,0.9870651954517932,2.71672760218015e-53,52.56595390475498,7.1038989855072465,6.554262786885245,0.5496361986220011,2.8361816018831294e-11,0.8389166072701353,3.279314484535736e-09,8.484216932720882,0.91299089836698
TBC1D2,3.719968539325843,-0.07278502994011972,3.7927535692659626,7.26622780328469e-56,0.9904124335598465,9.830551753908093e-54,53.00742210607906,4.814107101449276,4.158946885245901,0.6551602162033747,4.553212375156711e-11,0.8353528153955809,4.623244017272066e-09,8.335053183663804,0.9128826202572347
PRKCI,3.969905056179775,1.615873652694611,2.354031403485164,1.2201240191468501e-52,0.9755601157236091,2.5132238103249515e-51,50.59976883442333,6.721244637681159,5.995562950819672,0.7256816868614866,6.660003136252803e-12,0.8496079828937991,1.2222022269216957e-09,8.912856929306322,0.9125840481933418
IGFL2,3.377745505617978,-7.491762874251495,10.869508379869472,2.349839837161582e-54,0.9835161138397361,9.288526821913808e-53,52.03205316047861,4.4092208695652175,3.3338390163934424,1.0753818531717751,1.998241546530729e-11,0.8415300546448088,2.498176603453386e-09,8.60237686332208,0.9125230819626287
SLC6A6,4.419338202247191,0.3164766467065869,4.1028615555406045,8.929177753545788e-54,0.9808416874116934,2.714479304517207e-52,51.56631346510362,6.644728260869564,5.447375081967213,1.1973531789023513,1.4042383051519844e-11,0.844143502019482,2.035433247677909e-09,8.69134313580018,0.91249259285827
ITGB1,8.318126966292136,5.058947305389221,3.259179660902914,2.7113080799883534e-54,0.9832301688757317,1.0401515300183217e-52,51.98290338776176,9.110487971014493,8.494881639344262,0.6156063316702305,1.998241546530729e-11,0.8415300546448088,2.498176603453386e-09,8.60237686332208,0.9123801094809836
CD82,6.504257303370785,3.250029940119761,3.254227363251024,9.449548132863028e-55,0.9853327053757652,4.796914897497825e-53,52.31903798632354,6.663295507246375,6.100325901639343,0.5629696056070319,2.6617385906208098e-11,0.8393917795200762,3.1504589957507728e-09,8.501626168496104,0.9123622395735609
CLIC1,9.110446629213483,5.613838323353293,3.49660830586019,1.5027156698182598e-56,0.9935073672878961,5.240668882738977e-54,53.28061327913391,7.412352946859903,6.757894316939891,0.6544586299200121,7.984884166331087e-11,0.8310762651461154,7.005334999084242e-09,8.15457109167371,0.9122918098260959
TRIM29,5.812416853932585,-0.5146904191616767,6.327107273094262,7.013491703864742e-47,0.9478234542151651,6.224168421513414e-46,45.20591866416357,5.226771304347826,3.9464185245901637,1.2803527797576626,1.397223061774814e-13,0.8766928011404134,1.0351352927659854e-10,9.985002883963816,0.9122581275833582
GAPDH,11.277774157303371,7.69265389221557,3.5851202650878014,2.2932128252042934e-57,0.9971741909439548,3.98091527233166e-54,53.400017065608665,9.983575217391303,9.06787819672131,0.9156970206699935,1.348693221227046e-10,0.8270373010216204,1.014207161812203e-08,7.993873327011831,0.9121057367321458
SDR16C5,3.463606741573033,-3.9437215568862287,7.407328298459262,1.3365070293408415e-49,0.961128305187378,1.5509888725399334e-48,47.80939131799029,4.153142173913042,2.9560662295081963,1.1970759444048458,1.0687513458565962e-12,0.8626752197671655,3.50462838871631e-10,9.45535802542514,0.9119017621576841
LPCAT2,3.279992134831461,0.3315736526946108,2.94841848213685,9.672623937034876e-51,0.9665949000874656,1.3162183109301742e-49,48.88067207168781,6.3702331884057966,5.4327180327868865,0.9375151556189101,2.393657864128466e-12,0.8569731527678783,6.558950446049548e-10,9.183165650251881,0.9117840258296374
PLEC,6.008003370786516,3.17471377245509,2.833289598331426,5.618761659244763e-52,0.9724483617035592,9.790383008929728e-51,50.009200317858664,6.763299565217392,5.980905901639344,0.7823936635780475,5.47210996895126e-12,0.8510334996436207,1.0424630067517338e-09,8.981939347623891,0.9117409297231338
COL11A1,4.287275842696629,-3.0272718562874252,7.314547698984054,1.0515021011575761e-48,0.9567886698513086,1.1037098116450808e-47,46.957145096685984,6.134407101449276,4.279971147540984,1.8544359539082924,6.416456727589117e-13,0.8662390116417202,2.516634978862061e-10,9.599179771405172,0.9115138405171197
FAM83D,1.998820224719101,-3.5394095808383237,5.538229805557425,7.649286302073391e-55,0.9857532126757721,4.203591377690068e-53,52.37637950744862,4.105422173913044,3.231359016393443,0.874063157519601,3.539423152442005e-11,0.8372535043953433,3.86880225783046e-09,8.412423467365274,0.9115033550091314
