gene,cell_type,mean_expression,percent_expressing_fraction,n_cells,is_target_compartment,is_off_target_compartment,source_h5ad,annotation_version
DGKA,mast cells,0.6559655666351318,0.13559322033898305,59,0,1,GSE154778,v4_unbiased_metadata
KLK7,mast cells,0.3206295073032379,0.06779661016949153,59,0,1,GSE154778,v4_unbiased_metadata
PRDM1,mast cells,0.49039220809936523,0.1016949152542373,59,0,1,GSE154778,v4_unbiased_metadata
GPR87,mast cells,0.1676573008298874,0.03389830508474576,59,0,1,GSE154778,v4_unbiased_metadata
KCNN4,mast cells,3.4841806888580322,0.711864406779661,59,0,1,GSE154778,v4_unbiased_metadata
MXD1,mast cells,1.8658933639526367,0.3898305084745763,59,0,1,GSE154778,v4_unbiased_metadata
CLEC7A,mast cells,0.08890397846698761,0.01694915254237288,59,0,1,GSE154778,v4_unbiased_metadata
S100A6,mast cells,3.376087188720703,0.6610169491525424,59,0,1,GSE154778,v4_unbiased_metadata
SULT1B1,mast cells,0.5652291774749756,0.11864406779661017,59,0,1,GSE154778,v4_unbiased_metadata
EPS8,mast cells,3.540722131729126,0.7288135593220338,59,0,1,GSE154778,v4_unbiased_metadata
ANKRD50,mast cells,0.40236589312553406,0.0847457627118644,59,0,1,GSE154778,v4_unbiased_metadata
FLNA,mast cells,3.417280912399292,0.6949152542372882,59,0,1,GSE154778,v4_unbiased_metadata
GALNT5,mast cells,1.3774808645248413,0.288135593220339,59,0,1,GSE154778,v4_unbiased_metadata
COL3A1,mast cells,2.3898322582244873,0.4915254237288136,59,0,1,GSE154778,v4_unbiased_metadata
SCIN,mast cells,1.053289532661438,0.22033898305084745,59,0,1,GSE154778,v4_unbiased_metadata
HIST1H2BD,mast cells,2.8262698650360107,0.576271186440678,59,0,1,GSE154778,v4_unbiased_metadata
WFDC2,mast cells,3.2090351581573486,0.6610169491525424,59,0,1,GSE154778,v4_unbiased_metadata
TEP1,mast cells,1.29068922996521,0.2711864406779661,59,0,1,GSE154778,v4_unbiased_metadata
MARCO,mast cells,0.07756433635950089,0.01694915254237288,59,0,1,GSE154778,v4_unbiased_metadata
KCND2,mast cells,0.08017905801534653,0.01694915254237288,59,0,1,GSE154778,v4_unbiased_metadata
UBE2C,mast cells,1.8990522623062134,0.3898305084745763,59,0,1,GSE154778,v4_unbiased_metadata
ARL6IP1,mast cells,3.4406211376190186,0.6949152542372882,59,0,1,GSE154778,v4_unbiased_metadata
C15orf48,mast cells,3.301936149597168,0.6779661016949152,59,0,1,GSE154778,v4_unbiased_metadata
MISP,normal acinar,1.5379730463027954,0.375,176,0,1,GSE154778,v4_unbiased_metadata
OCIAD2,normal acinar,2.3389055728912354,0.5227272727272727,176,0,1,GSE154778,v4_unbiased_metadata
MMP12,normal acinar,0.0,0.0,176,0,1,GSE154778,v4_unbiased_metadata
CCNB1,normal acinar,1.142680048942566,0.26136363636363635,176,0,1,GSE154778,v4_unbiased_metadata
AGR2,normal acinar,3.607184648513794,0.7102272727272727,176,0,1,GSE154778,v4_unbiased_metadata
PLAC8,normal acinar,1.4513943195343018,0.3352272727272727,176,0,1,GSE154778,v4_unbiased_metadata
LAMA3,normal acinar,1.016930103302002,0.24431818181818182,176,0,1,GSE154778,v4_unbiased_metadata
CEACAM5,normal acinar,0.41409528255462646,0.09659090909090909,176,0,1,GSE154778,v4_unbiased_metadata
MMP9,normal acinar,0.06667346507310867,0.017045454545454544,176,0,1,GSE154778,v4_unbiased_metadata
CST1,normal acinar,0.11002824455499649,0.022727272727272728,176,0,1,GSE154778,v4_unbiased_metadata
GRN,normal acinar,2.763002634048462,0.625,176,0,1,GSE154778,v4_unbiased_metadata
RCN1,normal acinar,1.8224034309387207,0.38636363636363635,176,0,1,GSE154778,v4_unbiased_metadata
CTTN,normal acinar,2.2731943130493164,0.4943181818181818,176,0,1,GSE154778,v4_unbiased_metadata
SDC1,normal acinar,1.7942447662353516,0.4147727272727273,176,0,1,GSE154778,v4_unbiased_metadata
TPX2,normal acinar,0.9228941202163696,0.22727272727272727,176,0,1,GSE154778,v4_unbiased_metadata
TOP2A,normal acinar,1.181349277496338,0.2556818181818182,176,0,1,GSE154778,v4_unbiased_metadata
PTPRR,normal acinar,0.5922305583953857,0.1534090909090909,176,0,1,GSE154778,v4_unbiased_metadata
ETV1,normal acinar,0.8027021288871765,0.17045454545454544,176,0,1,GSE154778,v4_unbiased_metadata
DOCK5,normal acinar,0.7992841601371765,0.17613636363636365,176,0,1,GSE154778,v4_unbiased_metadata
EDIL3,normal acinar,0.05623826012015343,0.011363636363636364,176,0,1,GSE154778,v4_unbiased_metadata
DNTTIP1,normal acinar,1.774238109588623,0.4090909090909091,176,0,1,GSE154778,v4_unbiased_metadata
DSG2,normal acinar,2.7086241245269775,0.625,176,0,1,GSE154778,v4_unbiased_metadata
CAPN9,normal acinar,0.08393261581659317,0.017045454545454544,176,0,1,GSE154778,v4_unbiased_metadata
ANKLE2,normal acinar,1.6689509153366089,0.375,176,0,1,GSE154778,v4_unbiased_metadata
CDH3,normal acinar,0.13499370217323303,0.028409090909090908,176,0,1,GSE154778,v4_unbiased_metadata
COL17A1,normal acinar,0.36036792397499084,0.07954545454545454,176,0,1,GSE154778,v4_unbiased_metadata
DPCR1,normal acinar,0.10959668457508087,0.022727272727272728,176,0,1,GSE154778,v4_unbiased_metadata
COLGALT1,normal acinar,1.1207131147384644,0.25,176,0,1,GSE154778,v4_unbiased_metadata
LMNB1,normal acinar,0.6567373871803284,0.17045454545454544,176,0,1,GSE154778,v4_unbiased_metadata
UACA,normal acinar,1.2519748210906982,0.2784090909090909,176,0,1,GSE154778,v4_unbiased_metadata
SPARC,normal acinar,1.4920543432235718,0.30113636363636365,176,0,1,GSE154778,v4_unbiased_metadata
NT5C2,normal acinar,1.0751627683639526,0.26136363636363635,176,0,1,GSE154778,v4_unbiased_metadata
TXN,normal acinar,4.334413051605225,0.9147727272727273,176,0,1,GSE154778,v4_unbiased_metadata
PLS1,normal acinar,0.6724223494529724,0.17045454545454544,176,0,1,GSE154778,v4_unbiased_metadata
RNF145,normal acinar,2.3130197525024414,0.5397727272727273,176,0,1,GSE154778,v4_unbiased_metadata
LOXL1,normal acinar,0.649285078048706,0.14204545454545456,176,0,1,GSE154778,v4_unbiased_metadata
SLC16A1,normal acinar,0.960244357585907,0.19886363636363635,176,0,1,GSE154778,v4_unbiased_metadata
CLDN12,normal acinar,1.2419260740280151,0.3068181818181818,176,0,1,GSE154778,v4_unbiased_metadata
PKM,normal acinar,4.005947113037109,0.8636363636363636,176,0,1,GSE154778,v4_unbiased_metadata
PYGB,normal acinar,1.0876408815383911,0.22727272727272727,176,0,1,GSE154778,v4_unbiased_metadata
IDO1,normal acinar,0.0,0.0,176,0,1,GSE154778,v4_unbiased_metadata
PSMB8,normal acinar,1.9244762659072876,0.4375,176,0,1,GSE154778,v4_unbiased_metadata
TMEM173,normal acinar,1.654921054840088,0.35795454545454547,176,0,1,GSE154778,v4_unbiased_metadata
MMP13,normal acinar,0.018664337694644928,0.005681818181818182,176,0,1,GSE154778,v4_unbiased_metadata
PXDN,normal acinar,0.8502540588378906,0.22727272727272727,176,0,1,GSE154778,v4_unbiased_metadata
CALM2,normal acinar,4.77640962600708,0.9602272727272727,176,0,1,GSE154778,v4_unbiased_metadata
SLC44A4,normal acinar,1.3100433349609375,0.32954545454545453,176,0,1,GSE154778,v4_unbiased_metadata
LGR5,normal acinar,0.20739459991455078,0.056818181818181816,176,0,1,GSE154778,v4_unbiased_metadata
TIMP1,normal acinar,4.598855495452881,0.9545454545454546,176,0,1,GSE154778,v4_unbiased_metadata
KIF4A,normal acinar,0.44136446714401245,0.11931818181818182,176,0,1,GSE154778,v4_unbiased_metadata
NEK2,normal acinar,0.8311858773231506,0.21022727272727273,176,0,1,GSE154778,v4_unbiased_metadata
FBXL2,normal acinar,0.3422733545303345,0.07954545454545454,176,0,1,GSE154778,v4_unbiased_metadata
TFF1,normal acinar,2.5406265258789062,0.48863636363636365,176,0,1,GSE154778,v4_unbiased_metadata
HCP5,normal acinar,0.0,0.0,176,0,1,GSE154778,v4_unbiased_metadata
RNF149,normal acinar,1.9996027946472168,0.4602272727272727,176,0,1,GSE154778,v4_unbiased_metadata
GRAMD3,normal acinar,0.8016806244850159,0.1875,176,0,1,GSE154778,v4_unbiased_metadata
FAM91A1,normal acinar,1.6836886405944824,0.3977272727272727,176,0,1,GSE154778,v4_unbiased_metadata
MMP1,normal acinar,0.5095623135566711,0.10795454545454546,176,0,1,GSE154778,v4_unbiased_metadata
AMIGO2,normal acinar,0.6104209423065186,0.13068181818181818,176,0,1,GSE154778,v4_unbiased_metadata
IL18,normal acinar,0.6115649342536926,0.13068181818181818,176,0,1,GSE154778,v4_unbiased_metadata
GPX2,normal acinar,2.086066246032715,0.4943181818181818,176,0,1,GSE154778,v4_unbiased_metadata
CLDN4,normal acinar,4.003249645233154,0.8579545454545454,176,0,1,GSE154778,v4_unbiased_metadata
FAR2,normal acinar,0.1438223421573639,0.028409090909090908,176,0,1,GSE154778,v4_unbiased_metadata
MXRA5,normal acinar,1.3970249891281128,0.3068181818181818,176,0,1,GSE154778,v4_unbiased_metadata
TINAGL1,normal acinar,2.8070578575134277,0.6420454545454546,176,0,1,GSE154778,v4_unbiased_metadata
UBA6,normal acinar,1.7438209056854248,0.39204545454545453,176,0,1,GSE154778,v4_unbiased_metadata
OLFML2B,normal acinar,0.11371367424726486,0.022727272727272728,176,0,1,GSE154778,v4_unbiased_metadata
ADAM22,normal acinar,0.0955808088183403,0.022727272727272728,176,0,1,GSE154778,v4_unbiased_metadata
NCEH1,normal acinar,0.7332170009613037,0.1590909090909091,176,0,1,GSE154778,v4_unbiased_metadata
IFI44,normal acinar,1.2442600727081299,0.2897727272727273,176,0,1,GSE154778,v4_unbiased_metadata
GBP2,normal acinar,1.5684776306152344,0.3409090909090909,176,0,1,GSE154778,v4_unbiased_metadata
NMU,normal acinar,0.13056954741477966,0.028409090909090908,176,0,1,GSE154778,v4_unbiased_metadata
IFI44L,normal acinar,0.9110683798789978,0.19886363636363635,176,0,1,GSE154778,v4_unbiased_metadata
GPSM2,normal acinar,1.1730446815490723,0.2784090909090909,176,0,1,GSE154778,v4_unbiased_metadata
SLC5A3,normal acinar,0.0,0.0,176,0,1,GSE154778,v4_unbiased_metadata
PDGFC,normal acinar,0.7621158361434937,0.16477272727272727,176,0,1,GSE154778,v4_unbiased_metadata
TYMS,normal acinar,0.9245582818984985,0.23863636363636365,176,0,1,GSE154778,v4_unbiased_metadata
MVP,normal acinar,2.3809163570404053,0.5397727272727273,176,0,1,GSE154778,v4_unbiased_metadata
LGALS3BP,normal acinar,3.690836191177368,0.8125,176,0,1,GSE154778,v4_unbiased_metadata
KIAA1551,normal acinar,1.3835583925247192,0.29545454545454547,176,0,1,GSE154778,v4_unbiased_metadata
MMP11,normal acinar,0.4388425052165985,0.09090909090909091,176,0,1,GSE154778,v4_unbiased_metadata
SEMA3C,normal acinar,0.871277391910553,0.1875,176,0,1,GSE154778,v4_unbiased_metadata
CRIP1,normal acinar,3.4687387943267822,0.7613636363636364,176,0,1,GSE154778,v4_unbiased_metadata
PTK7,normal acinar,1.2608696222305298,0.29545454545454547,176,0,1,GSE154778,v4_unbiased_metadata
FXYD5,normal acinar,3.5305898189544678,0.8068181818181818,176,0,1,GSE154778,v4_unbiased_metadata
MIR31HG,normal acinar,0.0,0.0,176,0,1,GSE154778,v4_unbiased_metadata
MUC4,normal acinar,0.3959534466266632,0.09659090909090909,176,0,1,GSE154778,v4_unbiased_metadata
TIMP2,normal acinar,2.050400495529175,0.4431818181818182,176,0,1,GSE154778,v4_unbiased_metadata
RHPN2,normal acinar,0.8103770613670349,0.1875,176,0,1,GSE154778,v4_unbiased_metadata
CNN2,normal acinar,2.218050956726074,0.5227272727272727,176,0,1,GSE154778,v4_unbiased_metadata
MUC16,normal acinar,0.0,0.0,176,0,1,GSE154778,v4_unbiased_metadata
ESM1,normal acinar,0.027549780905246735,0.005681818181818182,176,0,1,GSE154778,v4_unbiased_metadata
TMEM45B,normal acinar,0.38652393221855164,0.09659090909090909,176,0,1,GSE154778,v4_unbiased_metadata
NMI,normal acinar,0.8290554285049438,0.19318181818181818,176,0,1,GSE154778,v4_unbiased_metadata
SLC2A1,normal acinar,1.5344460010528564,0.32954545454545453,176,0,1,GSE154778,v4_unbiased_metadata
MFAP2,normal acinar,0.7092913389205933,0.14772727272727273,176,0,1,GSE154778,v4_unbiased_metadata
RASA2,normal acinar,0.8312091827392578,0.1875,176,0,1,GSE154778,v4_unbiased_metadata
NQO1,normal acinar,3.3607192039489746,0.7613636363636364,176,0,1,GSE154778,v4_unbiased_metadata
LGALS1,normal acinar,3.3943090438842773,0.7102272727272727,176,0,1,GSE154778,v4_unbiased_metadata
L3MBTL3,normal acinar,0.34403592348098755,0.08522727272727272,176,0,1,GSE154778,v4_unbiased_metadata
CDH2,normal acinar,0.0,0.0,176,0,1,GSE154778,v4_unbiased_metadata
UBE2T,normal acinar,0.9266008138656616,0.22727272727272727,176,0,1,GSE154778,v4_unbiased_metadata
IL1R2,normal acinar,0.12990890443325043,0.028409090909090908,176,0,1,GSE154778,v4_unbiased_metadata
SERPINH1,normal acinar,2.198547601699829,0.48863636363636365,176,0,1,GSE154778,v4_unbiased_metadata
PIAS3,normal acinar,1.0831639766693115,0.2556818181818182,176,0,1,GSE154778,v4_unbiased_metadata
IQGAP1,normal acinar,2.1733286380767822,0.4943181818181818,176,0,1,GSE154778,v4_unbiased_metadata
ABHD17C,normal acinar,1.1855335235595703,0.2897727272727273,176,0,1,GSE154778,v4_unbiased_metadata
POSTN,normal acinar,0.1128474771976471,0.022727272727272728,176,0,1,GSE154778,v4_unbiased_metadata
SLFN13,normal acinar,0.2834170460700989,0.07386363636363637,176,0,1,GSE154778,v4_unbiased_metadata
IFI27,normal acinar,4.780337810516357,0.8920454545454546,176,0,1,GSE154778,v4_unbiased_metadata
DYNLT1,normal acinar,2.7030062675476074,0.625,176,0,1,GSE154778,v4_unbiased_metadata
LAMB3,normal acinar,2.164733648300171,0.4772727272727273,176,0,1,GSE154778,v4_unbiased_metadata
SPDL1,normal acinar,0.4112929105758667,0.10795454545454546,176,0,1,GSE154778,v4_unbiased_metadata
GREB1L,normal acinar,0.13295507431030273,0.03409090909090909,176,0,1,GSE154778,v4_unbiased_metadata
PARP14,normal acinar,1.7397140264511108,0.4090909090909091,176,0,1,GSE154778,v4_unbiased_metadata
APBB2,normal acinar,0.6803085803985596,0.1590909090909091,176,0,1,GSE154778,v4_unbiased_metadata
IL2RA,normal acinar,0.022865740582346916,0.005681818181818182,176,0,1,GSE154778,v4_unbiased_metadata
RBMS1,normal acinar,2.3267955780029297,0.5284090909090909,176,0,1,GSE154778,v4_unbiased_metadata
CDC6,normal acinar,0.16489632427692413,0.03977272727272727,176,0,1,GSE154778,v4_unbiased_metadata
MMP3,normal acinar,0.2641700804233551,0.056818181818181816,176,0,1,GSE154778,v4_unbiased_metadata
LINC01559,normal acinar,0.0,0.0,176,0,1,GSE154778,v4_unbiased_metadata
SRPX2,normal acinar,0.39210081100463867,0.07954545454545454,176,0,1,GSE154778,v4_unbiased_metadata
CEACAM1,normal acinar,0.5270007252693176,0.125,176,0,1,GSE154778,v4_unbiased_metadata
VSNL1,normal acinar,0.1402062028646469,0.028409090909090908,176,0,1,GSE154778,v4_unbiased_metadata
IFITM10,normal acinar,0.5713040232658386,0.125,176,0,1,GSE154778,v4_unbiased_metadata
STIL,normal acinar,0.4364309012889862,0.11363636363636363,176,0,1,GSE154778,v4_unbiased_metadata
CTSK,normal acinar,0.27114585041999817,0.0625,176,0,1,GSE154778,v4_unbiased_metadata
OXR1,normal acinar,2.3013932704925537,0.5568181818181818,176,0,1,GSE154778,v4_unbiased_metadata
CEP55,normal acinar,0.7472562789916992,0.19318181818181818,176,0,1,GSE154778,v4_unbiased_metadata
ST6GALNAC1,normal acinar,0.41551673412323,0.09659090909090909,176,0,1,GSE154778,v4_unbiased_metadata
TSPAN8,normal acinar,2.0601654052734375,0.44886363636363635,176,0,1,GSE154778,v4_unbiased_metadata
CSGALNACT2,normal acinar,1.0461117029190063,0.23295454545454544,176,0,1,GSE154778,v4_unbiased_metadata
CLIP4,normal acinar,1.074416160583496,0.24431818181818182,176,0,1,GSE154778,v4_unbiased_metadata
COL1A1,normal acinar,1.4056878089904785,0.2840909090909091,176,0,1,GSE154778,v4_unbiased_metadata
NEK7,normal acinar,1.6915799379348755,0.3977272727272727,176,0,1,GSE154778,v4_unbiased_metadata
ELK3,normal acinar,0.9432045221328735,0.20454545454545456,176,0,1,GSE154778,v4_unbiased_metadata
MAML2,normal acinar,0.8065410852432251,0.1875,176,0,1,GSE154778,v4_unbiased_metadata
CHST11,normal acinar,0.5873636603355408,0.13636363636363635,176,0,1,GSE154778,v4_unbiased_metadata
CEP170,normal acinar,1.3484715223312378,0.3181818181818182,176,0,1,GSE154778,v4_unbiased_metadata
MYO1D,normal acinar,0.2838894724845886,0.0625,176,0,1,GSE154778,v4_unbiased_metadata
RAB23,normal acinar,0.14904828369617462,0.03409090909090909,176,0,1,GSE154778,v4_unbiased_metadata
CORO1C,normal acinar,1.5671871900558472,0.3522727272727273,176,0,1,GSE154778,v4_unbiased_metadata
SPRY4,normal acinar,1.4561630487442017,0.32386363636363635,176,0,1,GSE154778,v4_unbiased_metadata
WNT2,normal acinar,0.0,0.0,176,0,1,GSE154778,v4_unbiased_metadata
COMP,normal acinar,0.25227320194244385,0.05113636363636364,176,0,1,GSE154778,v4_unbiased_metadata
KIF13B,normal acinar,0.5568571090698242,0.125,176,0,1,GSE154778,v4_unbiased_metadata
CCL18,normal acinar,0.16937503218650818,0.03977272727272727,176,0,1,GSE154778,v4_unbiased_metadata
KDELC1,normal acinar,0.1453453153371811,0.028409090909090908,176,0,1,GSE154778,v4_unbiased_metadata
HLA-F,normal acinar,1.4489870071411133,0.3181818181818182,176,0,1,GSE154778,v4_unbiased_metadata
COL4A2,normal acinar,0.3033066987991333,0.0625,176,0,1,GSE154778,v4_unbiased_metadata
NRG3,normal acinar,0.02847912162542343,0.005681818181818182,176,0,1,GSE154778,v4_unbiased_metadata
CD82,normal acinar,2.182494878768921,0.5113636363636364,176,0,1,GSE154778,v4_unbiased_metadata
CAMSAP2,normal acinar,1.1264634132385254,0.26136363636363635,176,0,1,GSE154778,v4_unbiased_metadata
LEMD1,normal acinar,0.9042213559150696,0.2215909090909091,176,0,1,GSE154778,v4_unbiased_metadata
KRT7,normal acinar,3.5498337745666504,0.7840909090909091,176,0,1,GSE154778,v4_unbiased_metadata
RAB25,normal acinar,2.2288455963134766,0.5397727272727273,176,0,1,GSE154778,v4_unbiased_metadata
NUF2,normal acinar,1.0245680809020996,0.24431818181818182,176,0,1,GSE154778,v4_unbiased_metadata
CKMT1A,normal acinar,0.07290823012590408,0.017045454545454544,176,0,1,GSE154778,v4_unbiased_metadata
ASPN,normal acinar,0.19894176721572876,0.03977272727272727,176,0,1,GSE154778,v4_unbiased_metadata
ERN2,normal acinar,0.1405198723077774,0.028409090909090908,176,0,1,GSE154778,v4_unbiased_metadata
PLEKHG1,normal acinar,0.366316020488739,0.09090909090909091,176,0,1,GSE154778,v4_unbiased_metadata
PLEKHA2,normal acinar,0.7796382904052734,0.17613636363636365,176,0,1,GSE154778,v4_unbiased_metadata
IGFL2,normal acinar,0.10331077128648758,0.022727272727272728,176,0,1,GSE154778,v4_unbiased_metadata
KNTC1,normal acinar,0.20119185745716095,0.05113636363636364,176,0,1,GSE154778,v4_unbiased_metadata
BRIP1,normal acinar,0.03848794475197792,0.011363636363636364,176,0,1,GSE154778,v4_unbiased_metadata
HLA-C,normal acinar,3.9052422046661377,0.8636363636363636,176,0,1,GSE154778,v4_unbiased_metadata
CST2,normal acinar,0.221872940659523,0.045454545454545456,176,0,1,GSE154778,v4_unbiased_metadata
DNAJA4,normal acinar,1.5791569948196411,0.39204545454545453,176,0,1,GSE154778,v4_unbiased_metadata
SLC7A7,normal acinar,0.15268616378307343,0.03409090909090909,176,0,1,GSE154778,v4_unbiased_metadata
FXYD3,normal acinar,3.2177846431732178,0.6931818181818182,176,0,1,GSE154778,v4_unbiased_metadata
KPNA2,normal acinar,1.4374445676803589,0.3409090909090909,176,0,1,GSE154778,v4_unbiased_metadata
SPOCK1,normal acinar,0.1543000489473343,0.03409090909090909,176,0,1,GSE154778,v4_unbiased_metadata
IL1A,normal acinar,0.08385241776704788,0.017045454545454544,176,0,1,GSE154778,v4_unbiased_metadata
GBP3,normal acinar,0.7699270844459534,0.16477272727272727,176,0,1,GSE154778,v4_unbiased_metadata
GAPDH,normal acinar,5.1992878913879395,0.9318181818181818,176,0,1,GSE154778,v4_unbiased_metadata
SMC6,normal acinar,0.8363997936248779,0.1875,176,0,1,GSE154778,v4_unbiased_metadata
CALD1,normal acinar,1.441625714302063,0.30113636363636365,176,0,1,GSE154778,v4_unbiased_metadata
DGKA,normal acinar,0.3641929626464844,0.08522727272727272,176,0,1,GSE154778,v4_unbiased_metadata
KLK7,normal acinar,0.026691531762480736,0.005681818181818182,176,0,1,GSE154778,v4_unbiased_metadata
PRDM1,normal acinar,0.4317670166492462,0.10795454545454546,176,0,1,GSE154778,v4_unbiased_metadata
GPR87,normal acinar,0.0819522961974144,0.017045454545454544,176,0,1,GSE154778,v4_unbiased_metadata
KCNN4,normal acinar,1.4501593112945557,0.30113636363636365,176,0,1,GSE154778,v4_unbiased_metadata
MXD1,normal acinar,0.5356693863868713,0.125,176,0,1,GSE154778,v4_unbiased_metadata
CLEC7A,normal acinar,0.04545898735523224,0.011363636363636364,176,0,1,GSE154778,v4_unbiased_metadata
S100A6,normal acinar,6.192010879516602,0.9602272727272727,176,0,1,GSE154778,v4_unbiased_metadata
SULT1B1,normal acinar,0.05290454998612404,0.011363636363636364,176,0,1,GSE154778,v4_unbiased_metadata
