gene_A,gene_B,gene_A_auc,gene_B_auc,gene_A_log2fc,gene_B_log2fc,correlation,abs_correlation,tumor_AND_activation,normal_AND_activation,AND_sensitivity,AND_specificity,pair_score
KIF4A,BOLA2B,0.996434098095943,0.9969050662719504,6.418663964206419,2.9417004743322352,0.8419301547234489,0.8419301547234489,0.9269662921348315,0.0,0.9269662921348315,1.0,0.14603742751047255
TPX2,BOLA2B,0.9954080602839264,0.9969050662719504,6.654686059341989,2.9417004743322352,0.8399120716427032,0.8399120716427032,0.9157303370786517,0.0,0.9157303370786517,1.0,0.14603393487165395
NUDT1,MND1,0.9945838659759132,0.9950548341519208,3.1617194577137866,5.538897867186975,0.8426139282735445,0.8426139282735445,0.9325842696629213,0.0,0.9325842696629213,1.0,0.14601538084802373
UBE2S,MND1,0.9958958487519344,0.9950548341519208,3.778860169548543,5.538897867186975,0.8427679387597773,0.8427679387597773,0.9325842696629213,0.0,0.9325842696629213,1.0,0.14596868660196619
MAD2L1,MRPL17,0.9951389356119222,0.9952398573639238,4.156349323824261,2.2809577406983785,0.8455349352371245,0.8455349352371245,0.949438202247191,0.0,0.949438202247191,1.0,0.14594953417973003
MISP,BOLA2B,0.996366816927942,0.9969050662719504,7.767093157505214,2.9417004743322352,0.8457658502301119,0.8457658502301119,0.949438202247191,0.0,0.949438202247191,1.0,0.14594317532016712
HPSE,SMYD3,0.9949875529839196,0.9947857094799164,4.325412251900693,3.0911119121307946,0.8417708047267564,0.8417708047267564,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.14592843235002648
CCNB1,BOLA2B,0.9945165848079124,0.9969050662719504,3.72830410078719,2.9417004743322352,0.8410319371888004,0.8410319371888004,0.9213483146067416,0.0,0.9213483146067416,1.0,0.14583674299562138
CCDC51,PSMB6,0.994634326851914,0.9951052950279218,2.608153639911189,1.9886599845253323,0.8457102967328557,0.8457102967328557,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.14572153329355905
NUDT1,ATP5L,0.9945838659759132,0.997611518535962,3.1617194577137866,2.3200297147278457,0.8440875537644731,0.8440875537644731,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.14568568989066677
DHRS7B,SPA17,0.9949875529839196,0.9945502253919128,1.7343585581645686,2.7632888784229293,0.8401191438669451,0.8401191438669451,0.9213483146067416,0.005988023952095809,0.9213483146067416,0.9940119760479041,0.14565792616344125
HPSE,IFI27,0.9949875529839196,0.9963331763439413,4.325412251900693,6.051113907017427,0.843200410297223,0.843200410297223,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.14559425104491674
DYNLRB1,CTSB,0.9958958487519344,0.9947520688959162,2.7184927538182064,3.5799245004373272,0.8412505342368535,0.8412505342368535,0.9269662921348315,0.005988023952095809,0.9269662921348315,0.9940119760479041,0.14559024923587596
COX7B,DHRS7B,0.9969387068559512,0.9949875529839196,2.605707387472245,1.7343585581645686,0.8460776409124592,0.8460776409124592,0.949438202247191,0.0,0.949438202247191,1.0,0.14554982064118746
HPSE,UBE2S,0.9949875529839196,0.9958958487519344,4.325412251900693,3.778860169548543,0.8422873101005668,0.8422873101005668,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.14553323117464007
COX6B1,EPHX4,0.9954921617439276,0.9968377851039494,2.311949498755298,7.818003390970866,0.8442840778802816,0.8442840778802816,0.9382022471910112,0.0,0.9382022471910112,1.0,0.14553275741096772
GTF3A,DYNLRB1,0.9957276458319316,0.9958958487519344,1.6110134562336,2.7184927538182064,0.8443708132701204,0.8443708132701204,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.1453792649013218
MAD2L1,MGST2,0.9951389356119222,0.9968377851039494,4.156349323824261,2.420642397228016,0.8434994922267554,0.8434994922267554,0.9325842696629213,0.0,0.9325842696629213,1.0,0.14536441329188135
TEX264,LGALS3BP,0.9965686604319453,0.997746080871964,1.974107619592277,4.172795868936285,0.8465082733521563,0.8465082733521563,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.1453012034296981
NPC2,PSMB6,0.9945838659759134,0.9951052950279218,2.7663828399381023,1.9886599845253323,0.8415856586384195,0.8415856586384195,0.9325842696629213,0.011976047904191617,0.9325842696629213,0.9880239520958084,0.1452129316251629
HLA-A,CKS2,0.9976787997039628,0.9946511471439144,4.352046642669716,4.81815380475005,0.8473787638049297,0.8473787638049297,0.9550561797752809,0.0,0.9550561797752809,1.0,0.14520285420613732
PTTG1,NDUFA13,0.9954417008679272,0.998990782479984,5.344155052815717,2.554904174796474,0.8457599525126188,0.8457599525126188,0.9438202247191011,0.0,0.9438202247191011,1.0,0.14516963100631697
DYNLRB1,NAGA,0.9958958487519344,0.9948361703559174,2.7184927538182064,2.921225973894907,0.8455783267694451,0.8455783267694451,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.14506056985104457
TEX264,S100A6,0.9965686604319453,0.9968377851039494,1.974107619592277,6.411394479580163,0.8430107985657155,0.8430107985657155,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.1450492025420427
GTF3A,COX7B,0.9957276458319316,0.9969387068559512,1.6110134562336,2.605707387472245,0.8457616590849506,0.8457616590849506,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.14502913480494756
SNRPD1,SMYD3,0.9946847877279148,0.9947857094799164,3.0110962154343013,3.0911119121307946,0.8465445572388067,0.8465445572388067,0.949438202247191,0.0,0.949438202247191,1.0,0.1449294040606227
ATP5E,CKS2,0.9953575994079256,0.9946511471439144,2.903379583529571,4.81815380475005,0.8456773035977381,0.8456773035977381,0.9438202247191011,0.0,0.9438202247191011,1.0,0.14492525456789376
TEX264,GRN,0.9965686604319453,0.9967368633519478,1.974107619592277,3.5322372199421377,0.8459355205604389,0.8459355205604389,0.9438202247191011,0.0,0.9438202247191011,1.0,0.14492245248541824
NUDT1,RGS10,0.9945838659759132,0.995189396487923,3.1617194577137866,4.373259220884075,0.8438345193624395,0.8438345193624395,0.9438202247191011,0.011976047904191617,0.9438202247191011,0.9880239520958084,0.1448823193429693
MRPL17,COMMD1,0.9952398573639238,0.9963331763439413,2.2809577406983785,1.9911958453878764,0.844954585222244,0.844954585222244,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.14484585279028517
NAGA,POC1A,0.9948361703559174,0.9949539123999191,2.921225973894907,3.774388256072125,0.845735132216496,0.845735132216496,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.14484470273412134
CORO2A,LINC00920,0.9971405503599542,0.9959799502119356,6.426852216914485,5.25366450581982,0.8432578216529841,0.8432578216529841,0.9269662921348315,0.0,0.9269662921348315,1.0,0.1447949384260559
MGST2,EPHX4,0.9968377851039494,0.9968377851039494,2.420642397228016,7.818003390970866,0.8442728288287796,0.8442728288287796,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.14476946580267755
IFI27,RGS10,0.9963331763439413,0.995189396487923,6.051113907017427,4.373259220884075,0.8432357044273573,0.8432357044273573,0.9382022471910112,0.011976047904191617,0.9382022471910112,0.9880239520958084,0.1446992682184149
LGALS3BP,SPA17,0.997746080871964,0.9945502253919128,4.172795868936285,2.7632888784229293,0.8433182952362968,0.8433182952362968,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.144684472398219
SMYD3,UBE2S,0.9947857094799164,0.9958958487519344,3.0911119121307946,3.778860169548543,0.8468886252145231,0.8468886252145231,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.14467709819313543
PKM,NDUFA1,0.9953239588239252,0.995879028459934,4.02694682432887,2.1289500067281164,0.8469504483937179,0.8469504483937179,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.14465656128413087
TP53TG1,GRN,0.9946006862679136,0.9967368633519478,2.8377416134024083,3.5322372199421377,0.8460675532290816,0.8460675532290816,0.9438202247191011,0.0,0.9438202247191011,1.0,0.14465529637203595
MAN2B1,ATP5L,0.9949202718159188,0.997611518535962,2.349282665007065,2.3200297147278457,0.8443480143227734,0.8443480143227734,0.9325842696629213,0.0,0.9325842696629213,1.0,0.14461655598056955
DHRS7B,ATP5L,0.9949875529839196,0.997611518535962,1.7343585581645686,2.3200297147278457,0.846283827717937,0.846283827717937,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.14453326338202616
CCNB1,SHFM1,0.9945165848079124,0.996064051671937,3.72830410078719,2.8740591939716085,0.8452575418663318,0.8452575418663318,0.9382022471910112,0.0,0.9382022471910112,1.0,0.14449597166843536
PTTG1,MGST2,0.9954417008679272,0.9968377851039494,5.344155052815717,2.420642397228016,0.845472039091981,0.845472039091981,0.9382022471910112,0.0,0.9382022471910112,1.0,0.144418825982754
TCEB2,SPA17,0.9960304110879364,0.9945502253919128,2.6273445132207485,2.7632888784229293,0.8444585528594466,0.8444585528594466,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.14437234160891735
GTF3A,POC1A,0.9957276458319316,0.9949539123999191,1.6110134562336,3.774388256072125,0.8463729460171241,0.8463729460171241,0.9438202247191011,0.0,0.9438202247191011,1.0,0.1443207507279371
UBE2T,ATOX1,0.9959463096279352,0.9969723474399516,5.646122027854405,2.821290462894436,0.8456564123057163,0.8456564123057163,0.9382022471910112,0.0,0.9382022471910112,1.0,0.14429279210943863
PKM,SPA17,0.9953239588239252,0.9945502253919128,4.02694682432887,2.7632888784229293,0.8435529317020136,0.8435529317020136,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.14429216637086978
DNASE2,DHRS7B,0.9956603646639306,0.9949875529839196,2.26181778914082,1.7343585581645686,0.8446008149054473,0.8446008149054473,0.9325842696629213,0.0,0.9325842696629213,1.0,0.14424517039128917
TEX264,MRPL17,0.9965686604319453,0.9952398573639238,1.974107619592277,2.2809577406983785,0.8492465410102266,0.8492465410102266,0.9606741573033708,0.0,0.9606741573033708,1.0,0.14423178666633873
UBE2T,NDUFA1,0.9959463096279352,0.995879028459934,5.646122027854405,2.1289500067281164,0.8465589381319099,0.8465589381319099,0.9438202247191011,0.0,0.9438202247191011,1.0,0.1442288470465478
PTTG1,NDUFA1,0.9954417008679272,0.995879028459934,5.344155052815717,2.1289500067281164,0.8474438958235011,0.8474438958235011,0.949438202247191,0.0,0.949438202247191,1.0,0.144214029255156
NAGA,GAPDH,0.9948361703559174,0.9971741909439548,2.921225973894907,3.5851202650878014,0.8474963925719293,0.8474963925719293,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.14419900054252524
GBA,CD63,0.9949202718159188,0.9978470026239656,2.296132345421516,2.327627726569334,0.8466530179652999,0.8466530179652999,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.144198299634693
CCDC51,EPHX4,0.994634326851914,0.9968377851039494,2.608153639911189,7.818003390970866,0.8456933071211788,0.8456933071211788,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.14414842222825797
OCIAD2,COMMD1,0.996938706855951,0.9963331763439413,3.9669676209379,1.9911958453878764,0.8467621513161624,0.8467621513161624,0.9438202247191011,0.0,0.9438202247191011,1.0,0.1441424404425662
TP53TG1,GBA,0.9946006862679136,0.9949202718159188,2.8377416134024083,2.296132345421516,0.8465480006907627,0.8465480006907627,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.14406198455065655
MAN2B1,LGALS3BP,0.9949202718159188,0.997746080871964,2.349282665007065,4.172795868936285,0.8459105347025271,0.8459105347025271,0.9382022471910112,0.0,0.9382022471910112,1.0,0.14403698061214668
MRPL14,CORO2A,0.9965350198479448,0.9971405503599542,2.674413590795937,6.426852216914485,0.8441926384496156,0.8441926384496156,0.9269662921348315,0.0,0.9269662921348315,1.0,0.14397145930605593
UBE2T,ATP5E,0.9959463096279352,0.9953575994079256,5.646122027854405,2.903379583529571,0.84498842144407,0.84498842144407,0.9325842696629213,0.0,0.9325842696629213,1.0,0.14393280040961878
UBE2T,IFI27,0.9959463096279352,0.9963331763439413,5.646122027854405,6.051113907017427,0.8450680685566175,0.8450680685566175,0.9325842696629213,0.0,0.9325842696629213,1.0,0.14392932486034896
LINC01420,RGS10,0.994869810939918,0.995189396487923,2.968724063109736,4.373259220884075,0.8439623854282648,0.8439623854282648,0.9382022471910112,0.011976047904191617,0.9382022471910112,0.9880239520958084,0.1439226828968739
TP53TG1,PSMB3,0.9946006862679136,0.9950548341519208,2.8377416134024083,2.7755753481800447,0.8485670809859223,0.8485670809859223,0.9550561797752809,0.0,0.9550561797752809,1.0,0.14387889988550676
MGST2,CKS2,0.9968377851039494,0.9946511471439144,2.420642397228016,4.81815380475005,0.8469305572005164,0.8469305572005164,0.9438202247191011,0.0,0.9438202247191011,1.0,0.1438552387687843
EPHX4,CKS2,0.9968377851039494,0.9946511471439144,7.818003390970866,4.81815380475005,0.8469414929541078,0.8469414929541078,0.9438202247191011,0.0,0.9438202247191011,1.0,0.14384496130637742
COX7B,CCDC51,0.9969387068559512,0.994634326851914,2.605707387472245,2.608153639911189,0.8478689786603756,0.8478689786603756,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.14381512346201952
DNASE2,NDUFC2,0.9956603646639306,0.9971741909439548,2.26181778914082,2.232745428244634,0.8461660131380425,0.8461660131380425,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.1438051506924844
AC009065.4,MDK,1.0,0.9973592141559576,11.75384606741573,5.13613744533405,0.8501191973407702,0.8501191973407702,0.9606741573033708,0.0,0.9606741573033708,1.0,0.14379649488489346
DNASE2,DYNLRB1,0.9956603646639306,0.9958958487519344,2.26181778914082,2.7184927538182064,0.8460923480836531,0.8460923480836531,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.14378172256816749
CCDC96,NDUFC2,0.9951725761959228,0.9971741909439548,2.658767960707798,2.232745428244634,0.8470933211100291,0.8470933211100291,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.1437539240895559
CTSB,POC1A,0.9947520688959162,0.9949539123999191,3.5799245004373272,3.774388256072125,0.8451671006142882,0.8451671006142882,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.1436515253862783
CORO2A,CKS2,0.9971405503599542,0.9946511471439144,6.426852216914485,4.81815380475005,0.8462616463017567,0.8462616463017567,0.9382022471910112,0.0,0.9382022471910112,1.0,0.14364569571022578
DNASE2,PIGU,0.9956603646639306,0.9947352486039158,2.26181778914082,2.392829610442038,0.8462113655587633,0.8462113655587633,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.14358681001694715
S100A6,LINC00920,0.9968377851039494,0.9959799502119356,6.411394479580163,5.25366450581982,0.8436035894042396,0.8436035894042396,0.9213483146067416,0.0,0.9213483146067416,1.0,0.14357810305364085
DHRS7B,GAPDH,0.9949875529839196,0.9971741909439548,1.7343585581645686,3.5851202650878014,0.8481948920577146,0.8481948920577146,0.949438202247191,0.0,0.949438202247191,1.0,0.14356470654284598
MRPL14,ATP5E,0.9965350198479448,0.9953575994079256,2.674413590795937,2.903379583529571,0.8481966297854079,0.8481966297854079,0.949438202247191,0.0,0.949438202247191,1.0,0.1435436689543694
BLOC1S1,ATP5E,0.995122115319922,0.9953575994079256,2.293008490883402,2.903379583529571,0.8464507878655224,0.8464507878655224,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.14335390511631696
UBE2S,NDUFC2,0.9958958487519344,0.9971741909439548,3.778860169548543,2.232745428244634,0.8485036244607886,0.8485036244607886,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.14332281970427033
PIGU,SERTAD3,0.9947352486039158,0.9945502253919128,2.392829610442038,3.3380839063446146,0.8491126506153307,0.8491126506153307,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.14331368731584915
GBA,PSMB6,0.9949202718159188,0.9951052950279218,2.296132345421516,1.9886599845253323,0.8483750311136323,0.8483750311136323,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.1432253595267767
MAN2B1,COMMD1,0.9949202718159188,0.9963331763439413,2.349282665007065,1.9911958453878764,0.8438667880607078,0.8438667880607078,0.9213483146067416,0.0,0.9213483146067416,1.0,0.14322396250002228
LINC01420,POC1A,0.994869810939918,0.9949539123999191,2.968724063109736,3.774388256072125,0.848384274657198,0.848384274657198,0.949438202247191,0.0,0.949438202247191,1.0,0.14321732540175242
MAN2B1,NUDT1,0.9949202718159188,0.9945838659759132,2.349282665007065,3.1617194577137866,0.8465861877058227,0.8465861877058227,0.9382022471910112,0.0,0.9382022471910112,1.0,0.14317783201422868
MRPL17,IFI27,0.9952398573639238,0.9963331763439413,2.2809577406983785,6.051113907017427,0.8458315701988581,0.8458315701988581,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.14316925875059644
CKLF,MND1,0.9949875529839196,0.9950548341519208,3.8934817230707113,5.538897867186975,0.8457429261098044,0.8457429261098044,0.9325842696629213,0.0,0.9325842696629213,1.0,0.14314148084962847
DHRS7B,SERTAD3,0.9949875529839196,0.9945502253919128,1.7343585581645686,3.3380839063446146,0.8475944367320322,0.8475944367320322,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.1430807915455561
HLA-A,OCIAD2,0.9976787997039628,0.996938706855951,4.352046642669716,3.9669676209379,0.8489082931154406,0.8489082931154406,0.949438202247191,0.0,0.949438202247191,1.0,0.14306617319243106
